Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      72/72          std::pair<int, int>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*>(std::move_iterator<std::pair<int, int>*>, std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*) [626]
-----------------------------------------------
                0.00    0.00      72/72          std::pair<int, int>* std::__uninitialized_move_if_noexcept_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [632]
[630]    0.0    0.00    0.00      72         std::pair<int, int>* std::__uninitialized_copy_a<std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*, std::pair<int, int> >(std::move_iterator<std::pair<int, int>*>, std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [630]
                0.00    0.00      72/72          std::pair<int, int>* std::uninitialized_copy<std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*>(std::move_iterator<std::pair<int, int>*>, std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*) [629]
-----------------------------------------------
                0.00    0.00      72/72          Obstacles** std::__uninitialized_move_if_noexcept_a<Obstacles**, Obstacles**, std::allocator<Obstacles*> >(Obstacles**, Obstacles**, Obstacles**, std::allocator<Obstacles*>&) [730]
[631]    0.0    0.00    0.00      72         std::move_iterator<Obstacles**> std::__make_move_if_noexcept_iterator<Obstacles*, std::move_iterator<Obstacles**> >(Obstacles**) [631]
                0.00    0.00      72/72          std::move_iterator<Obstacles**>::move_iterator(Obstacles**) [624]
-----------------------------------------------
                0.00    0.00       4/72          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [1074]
                0.00    0.00      68/72          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [741]
[632]    0.0    0.00    0.00      72         std::pair<int, int>* std::__uninitialized_move_if_noexcept_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [632]
                0.00    0.00     144/144         std::move_iterator<std::pair<int, int>*> std::__make_move_if_noexcept_iterator<std::pair<int, int>, std::move_iterator<std::pair<int, int>*> >(std::pair<int, int>*) [479]
                0.00    0.00      72/72          std::pair<int, int>* std::__uninitialized_copy_a<std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*, std::pair<int, int> >(std::move_iterator<std::pair<int, int>*>, std::move_iterator<std::pair<int, int>*>, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [630]
-----------------------------------------------
                0.00    0.00      27/67          void __gnu_cxx::new_allocator<ActorInfo>::construct<ActorInfo, ActorInfo>(ActorInfo*, ActorInfo&&) [765]
                0.00    0.00      40/67          void std::_Construct<ActorInfo, ActorInfo>(ActorInfo*, ActorInfo&&) [699]
[633]    0.0    0.00    0.00      67         ActorInfo::ActorInfo(ActorInfo&&) [633]
-----------------------------------------------
                0.00    0.00       1/65          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_insert<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::forward_iterator_tag) [1130]
                0.00    0.00       4/65          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_insert<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::forward_iterator_tag) [961]
                0.00    0.00      19/65          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [838]
                0.00    0.00      41/65          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [692]
[634]    0.0    0.00    0.00      65         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [634]
                0.00    0.00     260/297         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [396]
                0.00    0.00     130/130         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [504]
                0.00    0.00      65/262         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [407]
-----------------------------------------------
                0.00    0.00      62/62          GameField::create_fog_of_war(MapData&, ActorInfo) [481]
[635]    0.0    0.00    0.00      62         __gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >::operator++() [635]
-----------------------------------------------
                0.00    0.00      62/62          GameField::create_fog_of_war(MapData&, ActorInfo) [481]
[636]    0.0    0.00    0.00      62         __gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >::operator*() const [636]
-----------------------------------------------
                0.00    0.00      62/62          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [638]
[637]    0.0    0.00    0.00      62         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [637]
                0.00    0.00      62/116         std::allocator<std::pair<int, int> >::~allocator() [569]
-----------------------------------------------
                0.00    0.00      62/62          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [639]
[638]    0.0    0.00    0.00      62         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [638]
                0.00    0.00      62/98          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [599]
                0.00    0.00      62/62          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [637]
-----------------------------------------------
                0.00    0.00       1/62          GameField::~GameField() [1122]
                0.00    0.00      61/62          Game::initGameState() [1107]
[639]    0.0    0.00    0.00      62         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [639]
                0.00    0.00      62/344         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [387]
                0.00    0.00      62/218         void std::_Destroy<std::pair<int, int>*, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [432]
                0.00    0.00      62/62          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [638]
-----------------------------------------------
                0.00    0.00      62/62          bool std::operator!=<ActorInfo*>(std::move_iterator<ActorInfo*> const&, std::move_iterator<ActorInfo*> const&) [641]
[640]    0.0    0.00    0.00      62         bool std::operator==<ActorInfo*>(std::move_iterator<ActorInfo*> const&, std::move_iterator<ActorInfo*> const&) [640]
                0.00    0.00     124/124         std::move_iterator<ActorInfo*>::base() const [509]
-----------------------------------------------
                0.00    0.00      62/62          ActorInfo* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<ActorInfo*>, ActorInfo*>(std::move_iterator<ActorInfo*>, std::move_iterator<ActorInfo*>, ActorInfo*) [809]
[641]    0.0    0.00    0.00      62         bool std::operator!=<ActorInfo*>(std::move_iterator<ActorInfo*> const&, std::move_iterator<ActorInfo*> const&) [641]
                0.00    0.00      62/62          bool std::operator==<ActorInfo*>(std::move_iterator<ActorInfo*> const&, std::move_iterator<ActorInfo*> const&) [640]
-----------------------------------------------
                0.00    0.00      60/60          bool std::operator==<std::unique_ptr<Drawable, std::default_delete<Drawable> >*>(std::move_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*> const&, std::move_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*> const&) [758]
[642]    0.0    0.00    0.00      60         std::move_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*>::base() const [642]
-----------------------------------------------
                0.00    0.00      60/60          Drawable** std::__copy_move_a2<true, Drawable**, Drawable**>(Drawable**, Drawable**, Drawable**) [831]
[643]    0.0    0.00    0.00      60         Drawable** std::__niter_base<Drawable**>(Drawable**) [643]
-----------------------------------------------
                0.00    0.00      24/57          GameField::nextTurn() <cycle 1> [912]
                0.00    0.00      33/57          GameField::cull() [911]
[644]    0.0    0.00    0.00      57         __gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > >::__normal_iterator<ActorInfo*>(__gnu_cxx::__normal_iterator<ActorInfo*, __gnu_cxx::__enable_if<std::__are_same<ActorInfo*, ActorInfo*>::__value, std::vector<ActorInfo, std::allocator<ActorInfo> > >::__type> const&) [644]
                0.00    0.00      57/10291       __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >::base() const [177]
-----------------------------------------------
                0.00    0.00       3/57          std::vector<Obstacles*, std::allocator<Obstacles*> >::~vector() [1048]
                0.00    0.00      54/57          void std::vector<Obstacles*, std::allocator<Obstacles*> >::_M_realloc_insert<Obstacles* const&>(__gnu_cxx::__normal_iterator<Obstacles**, std::vector<Obstacles*, std::allocator<Obstacles*> > >, Obstacles* const&) [850]
[645]    0.0    0.00    0.00      57         std::_Vector_base<Obstacles*, std::allocator<Obstacles*> >::_M_get_Tp_allocator() [645]
-----------------------------------------------
                0.00    0.00      10/55          dynamicTankLoader(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [1079]
                0.00    0.00      45/55          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [959]
[646]    0.0    0.00    0.00      55         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++() [646]
-----------------------------------------------
                0.00    0.00      10/55          dynamicTankLoader(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [1079]
                0.00    0.00      45/55          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [959]
[647]    0.0    0.00    0.00      55         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [647]
-----------------------------------------------
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [657]
[648]    0.0    0.00    0.00      54         __gnu_cxx::__alloc_traits<std::allocator<std::pair<int, int> > >::_S_select_on_copy(std::allocator<std::pair<int, int> > const&) [648]
                0.00    0.00      54/54          std::allocator_traits<std::allocator<std::pair<int, int> > >::select_on_container_copy_construction(std::allocator<std::pair<int, int> > const&) [655]
-----------------------------------------------
                0.00    0.00      18/54          __gnu_cxx::new_allocator<Obstacles*>::allocate(unsigned long, void const*) [841]
                0.00    0.00      36/54          std::allocator_traits<std::allocator<Obstacles*> >::max_size(std::allocator<Obstacles*> const&) [724]
[649]    0.0    0.00    0.00      54         __gnu_cxx::new_allocator<Obstacles*>::max_size() const [649]
-----------------------------------------------
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [657]
[650]    0.0    0.00    0.00      54         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [650]
                0.00    0.00      54/108         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [592]
-----------------------------------------------
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [657]
[651]    0.0    0.00    0.00      54         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [651]
                0.00    0.00      54/108         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [592]
-----------------------------------------------
                0.00    0.00      54/54          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [654]
[652]    0.0    0.00    0.00      54         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [652]
                0.00    0.00      54/108         std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&) [593]
-----------------------------------------------
                0.00    0.00      54/54          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [654]
[653]    0.0    0.00    0.00      54         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long) [653]
                0.00    0.00      54/90          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [609]
-----------------------------------------------
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [657]
[654]    0.0    0.00    0.00      54         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [654]
                0.00    0.00      54/54          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [652]
                0.00    0.00      54/54          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long) [653]
-----------------------------------------------
                0.00    0.00      54/54          __gnu_cxx::__alloc_traits<std::allocator<std::pair<int, int> > >::_S_select_on_copy(std::allocator<std::pair<int, int> > const&) [648]
[655]    0.0    0.00    0.00      54         std::allocator_traits<std::allocator<std::pair<int, int> > >::select_on_container_copy_construction(std::allocator<std::pair<int, int> > const&) [655]
                0.00    0.00      54/108         std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&) [593]
-----------------------------------------------
                0.00    0.00      54/54          std::pair<int, int>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [658]
[656]    0.0    0.00    0.00      54         std::pair<int, int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [656]
                0.00    0.00     572/572         bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [365]
                0.00    0.00     518/518         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [369]
                0.00    0.00     518/694         std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [351]
                0.00    0.00     518/518         void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [370]
                0.00    0.00     518/518         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [368]
-----------------------------------------------
                0.00    0.00      54/54          Game::initGameState() [1107]
[657]    0.0    0.00    0.00      54         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [657]
                0.00    0.00      54/126         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [507]
                0.00    0.00      54/54          __gnu_cxx::__alloc_traits<std::allocator<std::pair<int, int> > >::_S_select_on_copy(std::allocator<std::pair<int, int> > const&) [648]
                0.00    0.00      54/813         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [318]
                0.00    0.00      54/54          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [654]
                0.00    0.00      54/116         std::allocator<std::pair<int, int> >::~allocator() [569]
                0.00    0.00      54/344         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [387]
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [650]
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [651]
                0.00    0.00      54/54          std::pair<int, int>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [659]
-----------------------------------------------
                0.00    0.00      54/54          std::pair<int, int>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [659]
[658]    0.0    0.00    0.00      54         std::pair<int, int>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [658]
                0.00    0.00      54/54          std::pair<int, int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [656]
-----------------------------------------------
                0.00    0.00      54/54          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [657]
[659]    0.0    0.00    0.00      54         std::pair<int, int>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [659]
                0.00    0.00      54/54          std::pair<int, int>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [658]
-----------------------------------------------
                0.00    0.00      53/53          void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [661]
